species,year,season,prey.species,prey.sex,prey.age,prey.mass,prey.size,edible.biomass
leopard,2014,wet,Nyala,male,adult,107.5,large,80.6
leopard,2015,dry,Nyala,female,adult,61.8,medium,49.4
leopard,2015,dry,Nyala,female,subadult,43.3,medium,34.6
leopard,2014,dry,Nyala,female,adult,61.8,medium,49.4
leopard,2015,dry,Nyala,female,adult,61.8,medium,49.4
leopard,2015,dry,Nyala,female,subadult,43.3,medium,34.6
leopard,2014,dry,Nyala,female,adult,61.8,medium,49.4
leopard,2014,dry,Nyala,female,adult,61.8,medium,49.4
leopard,2013,dry,Nyala,female,adult,61.8,medium,49.4
leopard,2015,dry,Nyala,female,subadult,43.3,medium,34.6
leopard,2015,dry,Nyala,female,subadult,43.3,medium,34.6
leopard,2015,dry,Nyala,female,adult,61.8,medium,49.4
leopard,2015,dry,Nyala,female,adult,61.8,medium,49.4
leopard,2013,dry,Nyala,female,subadult,43.3,medium,34.6
leopard,2015,dry,Nyala,female,adult,61.8,medium,49.4
leopard,2015,dry,Nyala,female,adult,61.8,medium,49.4
leopard,2014,dry,Nyala,female,subadult,43.3,medium,34.6
leopard,2015,dry,Nyala,female,adult,61.8,medium,49.4
leopard,2015,dry,Nyala,female,adult,61.8,medium,49.4
leopard,2015,dry,Nyala,female,adult,61.8,medium,49.4
leopard,2014,dry,Nyala,female,subadult,43.3,medium,34.6
leopard,2014,dry,Nyala,female,subadult,43.3,medium,34.6
leopard,2015,dry,Nyala,female,subadult,43.3,medium,34.6
leopard,2013,wet,Nyala,female,adult,61.8,medium,49.4
leopard,2015,wet,Nyala,female,adult,61.8,medium,49.4
leopard,2014,wet,Nyala,female,adult,61.8,medium,49.4
leopard,2013,wet,Nyala,female,adult,61.8,medium,49.4
leopard,2013,wet,Nyala,female,subadult,43.3,medium,34.6
leopard,2015,wet,Nyala,female,adult,61.8,medium,49.4
leopard,2015,wet,Nyala,female,subadult,43.3,medium,34.6
leopard,2015,wet,Nyala,female,adult,61.8,medium,49.4
leopard,2015,wet,Nyala,female,adult,61.8,medium,49.4
leopard,2015,wet,Nyala,female,subadult,43.3,medium,34.6
leopard,2013,wet,Nyala,female,adult,61.8,medium,49.4
leopard,2013,wet,Nyala,female,adult,61.8,medium,49.4
leopard,2013,wet,Nyala,female,adult,61.8,medium,49.4
leopard,2013,wet,Nyala,female,adult,61.8,medium,49.4
leopard,2013,wet,Nyala,female,subadult,43.3,medium,34.6
leopard,2015,wet,Nyala,female,subadult,43.3,medium,34.6
leopard,2015,wet,Nyala,female,adult,61.8,medium,49.4
leopard,2015,wet,Nyala,female,adult,61.8,medium,49.4
leopard,2014,dry,Nyala,male,subadult,75.3,medium,60.2
leopard,2013,dry,Nyala,male,subadult,75.3,medium,60.2
leopard,2015,dry,Nyala,male,subadult,75.3,medium,60.2
leopard,2015,wet,Nyala,male,subadult,75.3,medium,60.2
leopard,2014,dry,Nyala,unknown,juvenile,25.4,small,20.3
leopard,2013,dry,Nyala,unknown,juvenile,25.4,small,20.3
leopard,2015,dry,Nyala,unknown,juvenile,25.4,small,20.3
leopard,2015,dry,Nyala,unknown,juvenile,25.4,small,20.3
leopard,2014,dry,Nyala,unknown,juvenile,25.4,small,20.3
leopard,2013,dry,Nyala,unknown,juvenile,25.4,small,20.3
leopard,2015,dry,Nyala,unknown,juvenile,25.4,small,20.3
leopard,2015,dry,Nyala,unknown,juvenile,25.4,small,20.3
leopard,2015,dry,Nyala,unknown,juvenile,25.4,small,20.3
leopard,2014,wet,Nyala,unknown,juvenile,25.4,small,20.3
leopard,2015,wet,Nyala,unknown,juvenile,25.4,small,20.3
leopard,2014,wet,Nyala,unknown,juvenile,25.4,small,20.3
leopard,2015,wet,Nyala,unknown,juvenile,25.4,small,20.3
leopard,2013,wet,Nyala,unknown,juvenile,25.4,small,20.3
leopard,2015,wet,Nyala,unknown,juvenile,25.4,small,20.3
leopard,2015,wet,Nyala,unknown,juvenile,25.4,small,20.3
leopard,2015,wet,Nyala,unknown,juvenile,25.4,small,20.3
leopard,2015,wet,Nyala,unknown,juvenile,25.4,small,20.3
leopard,2015,wet,Nyala,unknown,juvenile,25.4,small,20.3
leopard,2015,wet,Nyala,unknown,juvenile,25.4,small,20.3
leopard,2015,wet,Nyala,unknown,juvenile,25.4,small,20.3
leopard,2015,wet,Nyala,unknown,juvenile,25.4,small,20.3
leopard,2013,wet,Nyala,unknown,juvenile,25.4,small,20.3
leopard,2015,wet,Nyala,unknown,juvenile,25.4,small,20.3
leopard,2013,wet,Nyala,unknown,juvenile,25.4,small,20.3
leopard,2015,dry,Pangolin,unknown,adult,10.9,small,9.8
leopard,2014,dry,"Porcupine, crested",unknown,adult,12.2,small,11.0
leopard,2013,wet,"Porcupine, crested",unknown,adult,12.2,small,11.0
leopard,2015,wet,"Porcupine, crested",unknown,adult,12.2,small,11.0
leopard,2014,wet,"Porcupine, crested",unknown,adult,12.2,small,11.0
leopard,2015,dry,"Python, African rock",unknown,adult,55.0,medium,44.0
leopard,2014,dry,"Python, African rock",unknown,adult,55.0,medium,44.0
leopard,2013,wet,"Python, African rock",unknown,subadult,38.5,medium,30.8
leopard,2015,wet,"Python, African rock",unknown,subadult,38.5,medium,30.8
leopard,2015,dry,"Reedbuck, common",female,adult,38.2,medium,30.6
leopard,2015,dry,"Reedbuck, common",female,adult,38.2,medium,30.6
leopard,2013,wet,"Reedbuck, common",female,adult,38.2,medium,30.6
leopard,2015,wet,"Reedbuck, common",female,adult,38.2,medium,30.6
leopard,2015,dry,"Reedbuck, common",male,adult,51.8,medium,41.4
leopard,2014,dry,Serval,unknown,adult,10.4,small,9.4
leopard,2014,dry,"Spurfowl, Natal",unknown,adult,0.5,small,0.5
leopard,2014,wet,"Spurfowl, Natal",unknown,juvenile,0.1,small,0.1
leopard,2013,wet,"Squirrel, tree",unknown,adult,0.2,small,0.2
leopard,2015,wet,"Squirrel, tree",unknown,adult,0.2,small,0.2
leopard,2014,dry,Steenbok,unknown,juvenile,3.3,small,3.0
leopard,2015,dry,Steenbok,unknown,adult,11.1,small,10.0
leopard,2015,dry,Steenbok,unknown,adult,11.1,small,10.0
leopard,2014,dry,Steenbok,unknown,adult,11.1,small,10.0
leopard,2015,dry,Steenbok,unknown,adult,11.1,small,10.0
leopard,2015,dry,Steenbok,unknown,adult,11.1,small,10.0
leopard,2013,dry,Steenbok,unknown,juvenile,3.3,small,3.0
leopard,2015,dry,Steenbok,unknown,adult,11.1,small,10.0
leopard,2013,dry,Steenbok,unknown,adult,11.1,small,10.0
leopard,2015,dry,Steenbok,unknown,adult,11.1,small,10.0
leopard,2014,dry,Steenbok,unknown,adult,11.1,small,10.0
leopard,2014,dry,Steenbok,unknown,adult,11.1,small,10.0
leopard,2013,dry,Steenbok,unknown,adult,11.1,small,10.0
leopard,2014,dry,Steenbok,unknown,adult,11.1,small,10.0
leopard,2015,dry,Steenbok,unknown,adult,11.1,small,10.0
leopard,2014,dry,Steenbok,unknown,adult,11.1,small,10.0
leopard,2015,dry,Steenbok,unknown,adult,11.1,small,10.0
leopard,2013,dry,Steenbok,unknown,adult,11.1,small,10.0
leopard,2014,dry,Steenbok,unknown,adult,11.1,small,10.0
leopard,2013,dry,Steenbok,unknown,adult,11.1,small,10.0
leopard,2014,dry,Steenbok,unknown,adult,11.1,small,10.0
leopard,2015,dry,Steenbok,unknown,adult,11.1,small,10.0
leopard,2014,dry,Steenbok,unknown,adult,11.1,small,10.0
leopard,2013,wet,Steenbok,unknown,adult,11.1,small,10.0
leopard,2015,wet,Steenbok,unknown,adult,11.1,small,10.0
leopard,2013,wet,Steenbok,unknown,adult,11.1,small,10.0
leopard,2013,wet,Steenbok,unknown,adult,11.1,small,10.0
leopard,2013,wet,Steenbok,unknown,adult,11.1,small,10.0
leopard,2014,wet,Steenbok,unknown,adult,11.1,small,10.0
leopard,2015,wet,Steenbok,unknown,adult,11.1,small,10.0
leopard,2015,wet,Steenbok,unknown,adult,11.1,small,10.0
leopard,2015,wet,Steenbok,unknown,adult,11.1,small,10.0
leopard,2015,wet,Steenbok,unknown,adult,11.1,small,10.0
leopard,2015,wet,Steenbok,unknown,adult,11.1,small,10.0
leopard,2015,wet,Steenbok,unknown,adult,11.1,small,10.0
leopard,2013,wet,Steenbok,unknown,adult,11.1,small,10.0
leopard,2014,wet,"Stork, white",unknown,adult,3.4,small,3.1
leopard,2014,wet,"Tortoise, sp.",unknown,subadult,3.0,small,2.7
leopard,2015,wet,"Tortoise, sp.",unknown,subadult,3.0,small,2.7
leopard,2015,wet,"Tortoise, sp.",unknown,subadult,3.0,small,2.7
leopard,2015,wet,"Tortoise, sp.",unknown,subadult,3.0,small,2.7
leopard,2015,wet,"Tortoise, sp.",unknown,subadult,3.0,small,2.7
leopard,2015,wet,"Tortoise, sp.",unknown,subadult,3.0,small,2.7
leopard,2015,wet,"Tortoise, sp.",unknown,subadult,3.0,small,2.7
leopard,2015,wet,"Tortoise, sp.",unknown,subadult,3.0,small,2.7
leopard,2015,dry,Warthog,female,adult,56.5,medium,45.2
leopard,2015,dry,Warthog,female,adult,56.5,medium,45.2
leopard,2014,dry,Warthog,female,adult,56.5,medium,45.2
leopard,2015,dry,Warthog,female,adult,56.5,medium,45.2
leopard,2015,dry,Warthog,female,adult,56.5,medium,45.2
leopard,2014,dry,Warthog,female,adult,56.5,medium,45.2
leopard,2015,dry,Warthog,female,adult,56.5,medium,45.2
leopard,2014,dry,Warthog,female,adult,56.5,medium,45.2
leopard,2015,dry,Warthog,female,adult,56.5,medium,45.2
leopard,2015,dry,Warthog,female,adult,56.5,medium,45.2
leopard,2015,dry,Warthog,female,adult,56.5,medium,45.2
leopard,2013,dry,Warthog,female,adult,56.5,medium,45.2
leopard,2015,dry,Warthog,female,adult,56.5,medium,45.2
leopard,2015,dry,Warthog,female,adult,56.5,medium,45.2
leopard,2015,dry,Warthog,female,adult,56.5,medium,45.2
leopard,2015,dry,Warthog,female,adult,56.5,medium,45.2
leopard,2014,dry,Warthog,female,adult,56.5,medium,45.2
leopard,2014,dry,Warthog,female,adult,56.5,medium,45.2
leopard,2013,wet,Warthog,female,adult,56.5,medium,45.2
leopard,2015,wet,Warthog,female,adult,56.5,medium,45.2
leopard,2014,wet,Warthog,female,adult,56.5,medium,45.2
leopard,2014,wet,Warthog,female,adult,56.5,medium,45.2
leopard,2015,wet,Warthog,female,adult,56.5,medium,45.2
leopard,2015,wet,Warthog,female,adult,56.5,medium,45.2
leopard,2015,wet,Warthog,female,adult,56.5,medium,45.2
leopard,2015,wet,Warthog,female,adult,56.5,medium,45.2
leopard,2015,wet,Warthog,female,adult,56.5,medium,45.2
leopard,2014,wet,Warthog,female,adult,56.5,medium,45.2
leopard,2015,wet,Warthog,female,adult,56.5,medium,45.2
leopard,2015,wet,Warthog,female,adult,56.5,medium,45.2
leopard,2013,dry,Warthog,male,adult,79.6,medium,63.7
leopard,2014,dry,Warthog,male,adult,79.6,medium,63.7
leopard,2015,dry,Warthog,male,adult,79.6,medium,63.7
leopard,2014,dry,Warthog,male,adult,79.6,medium,63.7
leopard,2015,dry,Warthog,male,adult,79.6,medium,63.7
leopard,2015,dry,Warthog,male,adult,79.6,medium,63.7
leopard,2015,dry,Warthog,male,adult,79.6,medium,63.7
leopard,2014,dry,Warthog,male,adult,79.6,medium,63.7
leopard,2015,dry,Warthog,male,adult,79.6,medium,63.7
leopard,2015,wet,Warthog,male,adult,79.6,medium,63.7
leopard,2015,wet,Warthog,male,adult,79.6,medium,63.7
leopard,2015,wet,Warthog,male,adult,79.6,medium,63.7
leopard,2015,wet,Warthog,male,adult,79.6,medium,63.7
leopard,2013,wet,Warthog,male,adult,79.6,medium,63.7
leopard,2014,wet,Warthog,male,adult,79.6,medium,63.7
leopard,2015,wet,Warthog,male,adult,79.6,medium,63.7
leopard,2015,wet,Warthog,male,adult,79.6,medium,63.7
leopard,2015,dry,Warthog,unknown,subadult,47.6,medium,38.1
leopard,2013,dry,Warthog,unknown,subadult,47.6,medium,38.1
leopard,2015,dry,Warthog,unknown,subadult,47.6,medium,38.1
leopard,2014,dry,Warthog,unknown,subadult,47.6,medium,38.1
leopard,2013,dry,Warthog,unknown,subadult,47.6,medium,38.1
leopard,2014,dry,Warthog,unknown,subadult,47.6,medium,38.1
leopard,2015,dry,Warthog,unknown,subadult,47.6,medium,38.1
leopard,2014,dry,Warthog,unknown,subadult,47.6,medium,38.1
leopard,2015,dry,Warthog,unknown,subadult,47.6,medium,38.1
leopard,2015,dry,Warthog,unknown,subadult,47.6,medium,38.1
leopard,2013,dry,Warthog,unknown,subadult,47.6,medium,38.1
leopard,2013,dry,Warthog,unknown,subadult,47.6,medium,38.1
leopard,2015,dry,Warthog,unknown,subadult,47.6,medium,38.1
leopard,2015,dry,Warthog,unknown,subadult,47.6,medium,38.1
leopard,2014,dry,Warthog,unknown,subadult,47.6,medium,38.1
leopard,2014,dry,Warthog,unknown,subadult,47.6,medium,38.1
leopard,2015,dry,Warthog,unknown,subadult,47.6,medium,38.1
leopard,2013,dry,Warthog,unknown,subadult,47.6,medium,38.1
leopard,2015,dry,Warthog,unknown,subadult,47.6,medium,38.1
leopard,2013,dry,Warthog,unknown,subadult,47.6,medium,38.1
leopard,2013,wet,Warthog,unknown,subadult,47.6,medium,38.1
leopard,2015,wet,Warthog,unknown,subadult,47.6,medium,38.1
leopard,2014,wet,Warthog,unknown,subadult,47.6,medium,38.1
leopard,2014,wet,Warthog,unknown,subadult,47.6,medium,38.1
leopard,2014,wet,Warthog,unknown,subadult,47.6,medium,38.1
leopard,2013,wet,Warthog,unknown,subadult,47.6,medium,38.1
leopard,2015,wet,Warthog,unknown,subadult,47.6,medium,38.1
leopard,2013,wet,Warthog,unknown,subadult,47.6,medium,38.1
leopard,2015,wet,Warthog,unknown,subadult,47.6,medium,38.1
leopard,2015,wet,Warthog,unknown,subadult,47.6,medium,38.1
leopard,2015,wet,Warthog,unknown,subadult,47.6,medium,38.1
leopard,2013,wet,Warthog,unknown,subadult,47.6,medium,38.1
leopard,2014,wet,Warthog,unknown,subadult,47.6,medium,38.1
leopard,2015,wet,Warthog,unknown,subadult,47.6,medium,38.1
leopard,2014,wet,Warthog,unknown,subadult,47.6,medium,38.1
leopard,2015,wet,Warthog,unknown,subadult,47.6,medium,38.1
leopard,2013,wet,Warthog,unknown,subadult,47.6,medium,38.1
leopard,2015,dry,Warthog,unknown,juvenile,20.4,small,18.4
leopard,2015,dry,Warthog,unknown,juvenile,20.4,small,18.4
leopard,2013,dry,Warthog,unknown,juvenile,20.4,small,18.4
leopard,2015,dry,Warthog,unknown,juvenile,20.4,small,18.4
leopard,2014,dry,Warthog,unknown,juvenile,20.4,small,18.4
leopard,2013,dry,Warthog,unknown,juvenile,20.4,small,18.4
leopard,2013,dry,Warthog,unknown,juvenile,20.4,small,18.4
leopard,2014,wet,Warthog,unknown,juvenile,20.4,small,18.4
leopard,2015,wet,Warthog,unknown,juvenile,20.4,small,18.4
leopard,2015,wet,Warthog,unknown,juvenile,20.4,small,18.4
leopard,2013,wet,Warthog,unknown,juvenile,20.4,small,18.4
leopard,2013,wet,Warthog,unknown,juvenile,20.4,small,18.4
leopard,2015,wet,Warthog,unknown,juvenile,20.4,small,18.4
leopard,2015,wet,Warthog,unknown,juvenile,20.4,small,18.4
leopard,2013,wet,Warthog,unknown,juvenile,20.4,small,18.4
leopard,2015,wet,Warthog,unknown,juvenile,20.4,small,18.4
leopard,2015,wet,Warthog,unknown,juvenile,20.4,small,18.4
leopard,2014,wet,Warthog,unknown,juvenile,20.4,small,18.4
leopard,2015,wet,Warthog,unknown,juvenile,20.4,small,18.4
leopard,2014,wet,Warthog,unknown,juvenile,20.4,small,18.4
leopard,2013,wet,Warthog,unknown,juvenile,20.4,small,18.4
leopard,2015,wet,Warthog,unknown,juvenile,20.4,small,18.4
leopard,2015,wet,Warthog,unknown,juvenile,20.4,small,18.4
leopard,2015,wet,Warthog,unknown,juvenile,20.4,small,18.4
leopard,2015,wet,Warthog,unknown,juvenile,20.4,small,18.4
leopard,2015,wet,Warthog,unknown,juvenile,20.4,small,18.4
leopard,2013,wet,Warthog,unknown,juvenile,20.4,small,18.4
leopard,2015,wet,Warthog,unknown,juvenile,20.4,small,18.4
leopard,2014,wet,Warthog,unknown,juvenile,20.4,small,18.4
leopard,2014,wet,Warthog,unknown,juvenile,20.4,small,18.4
leopard,2013,wet,Warthog,unknown,juvenile,20.4,small,18.4
leopard,2013,wet,Warthog,unknown,juvenile,20.4,small,18.4
leopard,2013,wet,Warthog,unknown,juvenile,20.4,small,18.4
leopard,2013,wet,Warthog,unknown,juvenile,20.4,small,18.4
leopard,2013,wet,Warthog,unknown,juvenile,20.4,small,18.4
leopard,2014,wet,Warthog,unknown,juvenile,20.4,small,18.4
leopard,2013,wet,Warthog,unknown,juvenile,20.4,small,18.4
leopard,2015,wet,Warthog,unknown,juvenile,20.4,small,18.4
leopard,2015,wet,Warthog,unknown,juvenile,20.4,small,18.4
leopard,2014,dry,Waterbuck,female,subadult,126.0,large,94.5
leopard,2014,wet,Waterbuck,female,adult,180.0,large,126.0
leopard,2014,dry,Waterbuck,male,subadult,168.0,large,117.6
leopard,2015,dry,Waterbuck,unknown,juvenile,63.0,medium,50.4
leopard,2015,dry,Waterbuck,unknown,juvenile,63.0,medium,50.4
leopard,2015,dry,Waterbuck,unknown,juvenile,63.0,medium,50.4
leopard,2014,dry,Waterbuck,unknown,juvenile,63.0,medium,50.4
leopard,2015,dry,Waterbuck,unknown,juvenile,63.0,medium,50.4
leopard,2015,dry,Waterbuck,unknown,juvenile,63.0,medium,50.4
leopard,2015,dry,Waterbuck,unknown,juvenile,63.0,medium,50.4
leopard,2013,dry,Waterbuck,unknown,juvenile,63.0,medium,50.4
leopard,2015,dry,Waterbuck,unknown,juvenile,63.0,medium,50.4
leopard,2015,dry,Waterbuck,unknown,juvenile,63.0,medium,50.4
leopard,2014,dry,Waterbuck,unknown,juvenile,63.0,medium,50.4
leopard,2015,wet,Waterbuck,unknown,juvenile,63.0,medium,50.4
leopard,2015,wet,Waterbuck,unknown,juvenile,63.0,medium,50.4
leopard,2015,wet,Waterbuck,unknown,juvenile,63.0,medium,50.4
leopard,2015,wet,Waterbuck,unknown,juvenile,63.0,medium,50.4
leopard,2014,wet,Waterbuck,unknown,juvenile,63.0,medium,50.4
leopard,2014,wet,Waterbuck,unknown,juvenile,63.0,medium,50.4
leopard,2015,wet,Waterbuck,unknown,juvenile,63.0,medium,50.4
leopard,2015,wet,Waterbuck,unknown,juvenile,63.0,medium,50.4
leopard,2014,wet,Waterbuck,unknown,juvenile,63.0,medium,50.4
leopard,2015,wet,Waterbuck,unknown,juvenile,63.0,medium,50.4
leopard,2015,wet,Waterbuck,unknown,juvenile,63.0,medium,50.4
leopard,2015,wet,Waterbuck,unknown,juvenile,63.0,medium,50.4
leopard,2015,wet,Waterbuck,unknown,juvenile,63.0,medium,50.4
leopard,2015,wet,Waterbuck,unknown,juvenile,63.0,medium,50.4
leopard,2015,wet,Waterbuck,unknown,juvenile,63.0,medium,50.4
leopard,2015,wet,Waterbuck,unknown,juvenile,63.0,medium,50.4
leopard,2015,wet,Waterbuck,unknown,juvenile,63.0,medium,50.4
leopard,2014,wet,Waterbuck,unknown,juvenile,63.0,medium,50.4
leopard,2015,wet,Waterbuck,unknown,juvenile,63.0,medium,50.4
leopard,2014,wet,Waterbuck,unknown,juvenile,63.0,medium,50.4
leopard,2013,wet,Waterbuck,unknown,juvenile,63.0,medium,50.4
leopard,2015,dry,"Wildebeest, blue",female,subadult,135.1,large,101.3
leopard,2014,wet,"Wildebeest, blue",female,adult,193.0,large,135.1
leopard,2013,wet,"Wildebeest, blue",male,subadult,161.7,large,113.2
leopard,2014,dry,"Wildebeest, blue",unknown,juvenile,63.6,medium,50.9
leopard,2015,wet,"Wildebeest, blue",unknown,juvenile,63.6,medium,50.9
leopard,2014,wet,"Wildebeest, blue",unknown,juvenile,63.6,medium,50.9
leopard,2014,wet,"Wildebeest, blue",unknown,juvenile,63.6,medium,50.9
leopard,2014,wet,"Wildebeest, blue",unknown,juvenile,63.6,medium,50.9
leopard,2015,wet,"Wildebeest, blue",unknown,juvenile,63.6,medium,50.9
leopard,2014,wet,"Wildebeest, blue",unknown,juvenile,63.6,medium,50.9
leopard,2014,wet,"Wildebeest, blue",unknown,juvenile,63.6,medium,50.9
leopard,2013,wet,"Wildebeest, blue",unknown,juvenile,63.6,medium,50.9
leopard,2014,wet,"Wildebeest, blue",unknown,juvenile,63.6,medium,50.9
leopard,2015,wet,"Wildebeest, blue",unknown,juvenile,63.6,medium,50.9
leopard,2015,dry,"Zebra, Burchells",unknown,juvenile,92.3,medium,73.8
leopard,2014,dry,"Zebra, Burchells",unknown,juvenile,92.3,medium,73.8
leopard,2013,wet,"Zebra, Burchells",unknown,juvenile,92.3,medium,73.8
leopard,2014,wet,"Zebra, Burchells",unknown,juvenile,92.3,medium,73.8
leopard,2014,wet,"Zebra, Burchells",unknown,juvenile,92.3,medium,73.8
leopard,2014,wet,"Zebra, Burchells",unknown,juvenile,92.3,medium,73.8
leopard,2014,wet,"Zebra, Burchells",unknown,juvenile,92.3,medium,73.8
leopard,2015,wet,"Zebra, Burchells",unknown,juvenile,92.3,medium,73.8
leopard,2015,wet,"Zebra, Burchells",unknown,juvenile,92.3,medium,73.8
leopard,2015,wet,"Zebra, Burchells",unknown,juvenile,92.3,medium,73.8
lion,2014,dry,Aardvark,unknown,adult,52.4,medium,41.9
lion,2013,wet,"Baboon, chacma",unknown,adult,23.6,small,18.9
lion,2015,dry,"Buffalo, African",female,juvenile,165.5,large,115.8
lion,2015,wet,"Buffalo, African",female,juvenile,165.5,large,115.8
lion,2015,wet,"Buffalo, African",female,juvenile,165.5,large,115.8
lion,2015,wet,"Buffalo, African",female,juvenile,165.5,large,115.8
lion,2015,dry,"Buffalo, African",male,juvenile,165.5,large,115.8
lion,2014,dry,"Buffalo, African",male,adult,165.5,large,115.8
lion,2015,wet,"Buffalo, African",male,juvenile,165.5,large,115.8
lion,2015,dry,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2015,dry,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2015,dry,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2014,dry,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2015,dry,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2015,dry,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2014,dry,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2014,dry,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2014,dry,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2015,dry,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2015,dry,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2015,dry,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2015,dry,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2015,dry,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2014,dry,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2015,dry,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2015,dry,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2015,dry,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2015,dry,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2014,dry,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2014,dry,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2015,dry,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2015,dry,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2015,dry,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2014,wet,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2014,wet,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2015,wet,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2015,wet,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2015,wet,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2015,wet,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2015,wet,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2013,wet,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2013,wet,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2014,wet,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2015,wet,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2015,wet,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2014,wet,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2015,wet,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2015,wet,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2015,wet,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2015,wet,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2015,wet,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2015,wet,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2014,wet,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2015,wet,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2014,wet,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2013,wet,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2015,wet,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2015,wet,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2015,wet,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2015,wet,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2013,wet,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2013,wet,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2015,wet,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2013,wet,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2015,wet,"Buffalo, African",unknown,juvenile,165.5,large,115.8
lion,2014,dry,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2014,dry,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2014,dry,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,dry,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,dry,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2014,dry,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,dry,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2014,dry,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2013,dry,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2014,dry,"Buffalo, African",female,subadult,359.1,very large,233.4
lion,2015,dry,"Buffalo, African",female,subadult,359.1,very large,233.4
lion,2014,dry,"Buffalo, African",female,subadult,359.1,very large,233.4
lion,2014,dry,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,dry,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,dry,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,dry,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,dry,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2015,dry,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2014,dry,"Buffalo, African",female,subadult,359.1,very large,233.4
lion,2014,dry,"Buffalo, African",female,subadult,359.1,very large,233.4
lion,2015,dry,"Buffalo, African",female,adult,513.0,very large,307.8
lion,2014,dry,"Buffalo, African",female,subadult,359.1,very large,233.4
lion,2015,dry,"Buffalo, African",female,adult,513.0,very large,307.8
